label,finalScore,finalCash,buildingsPlaced,tilesUsed,serviceShare,housingShare,commercialShare,cashReserve,housingSizeBias,industryAppetite,damPolicy,drainagePolicy,olympicsIntent,slumUpgrades,expansionTiming,twistOrder,treasureTile,treasureHit,preparedFlood,pandemicMet,olympicsQualified,industryPowerShare,industryWaterShare
random,-56,356.0,84,84,0.324,0.288,0.277,0.111,small,medium,never,none,opportunistic,1,year0,pandemic|immigration|flood,9,10,false,false,false,true,0.000,0.000
random,1785,1700.0,68,68,0.510,0.012,0.166,0.311,medium,medium,after-flood,none,opportunistic,1,year0,pandemic|flood|immigration,8,2,false,true,false,true,0.133,0.125
random,722,9.0,131,131,0.480,0.286,0.188,0.046,small,medium,early,partial,opportunistic,1,spread,immigration|flood|pandemic,11,13,false,true,false,true,0.000,0.000
random,1787,453.0,101,101,0.688,0.030,0.143,0.139,small,large,after-flood,partial,ignore,1,year0,immigration|flood|pandemic,0,0,true,true,false,false,0.000,0.000
random,-1412,16.3,85,85,0.325,0.266,0.079,0.330,large,small,early,partial,ignore,0,spread,immigration|flood|pandemic,8,15,false,true,false,false,0.000,0.000
random,1383,70.0,86,86,0.466,0.289,0.220,0.025,large,large,early,none,committed,0,late,flood|immigration|pandemic,10,3,false,true,false,true,0.000,0.217
random,2082,45.0,135,135,0.367,0.309,0.252,0.071,small,none,never,full,ignore,3,late,pandemic|immigration|flood,1,4,true,true,true,true,0.000,0.000
random,1403,132.3,131,131,0.416,0.226,0.261,0.098,small,medium,early,partial,opportunistic,0,year0,pandemic|immigration|flood,6,10,false,true,false,true,0.000,0.089
random,1665,1016.8,134,134,0.498,0.061,0.332,0.110,mixed,small,never,partial,committed,2,late,immigration|flood|pandemic,6,11,false,true,false,true,0.000,0.000
random,2081,835.5,142,142,0.471,0.044,0.296,0.188,medium,none,never,full,opportunistic,4,late,pandemic|immigration|flood,0,13,false,true,true,true,0.000,0.000
random,2031,1322.8,88,88,0.516,0.009,0.342,0.133,large,large,early,none,opportunistic,2,spread,pandemic|flood|immigration,5,9,false,true,false,true,0.067,0.125
random,1160,117.8,85,85,0.509,0.145,0.332,0.015,large,medium,early,none,opportunistic,3,year0,pandemic|immigration|flood,3,12,false,true,false,true,0.000,0.019
random,1145,133.5,123,123,0.443,0.220,0.170,0.167,mixed,medium,after-flood,partial,opportunistic,2,year0,immigration|flood|pandemic,1,13,false,true,false,true,0.000,0.000
random,2016,924.5,132,132,0.443,0.033,0.345,0.179,small,medium,after-flood,partial,opportunistic,2,year0,pandemic|immigration|flood,9,12,false,true,false,true,0.000,0.333
random,-2391,96.5,106,106,0.187,0.412,0.163,0.238,medium,none,after-flood,full,committed,3,year0,flood|immigration|pandemic,6,4,true,true,false,false,0.000,0.000
random,1657,246.8,124,124,0.368,0.096,0.391,0.144,large,small,early,partial,ignore,1,late,pandemic|immigration|flood,0,2,true,true,false,true,0.000,0.000
random,-829,135.3,127,127,0.207,0.200,0.275,0.319,small,large,early,full,committed,2,spread,pandemic|immigration|flood,5,14,true,true,false,false,0.000,0.000
random,-2865,11.5,72,72,0.554,0.419,0.022,0.005,large,none,never,partial,opportunistic,0,spread,flood|pandemic|immigration,6,14,false,true,false,false,0.000,0.000
random,1424,94.5,83,83,0.305,0.361,0.180,0.155,mixed,small,never,none,ignore,4,late,flood|immigration|pandemic,1,1,false,false,true,false,0.000,0.059
random,-66,268.8,108,108,0.262,0.308,0.187,0.243,mixed,none,never,full,opportunistic,3,year0,immigration|flood|pandemic,7,7,true,true,false,true,0.000,0.000
random,1385,119.3,137,137,0.351,0.269,0.267,0.112,mixed,none,early,partial,opportunistic,1,late,pandemic|immigration|flood,5,11,false,true,false,true,0.000,0.000
random,1995,410.8,114,114,0.402,0.031,0.334,0.232,large,none,never,full,committed,3,year0,flood|immigration|pandemic,0,15,false,true,false,true,0.000,0.000
random,-949,285.5,85,85,0.272,0.275,0.415,0.037,mixed,medium,after-flood,none,committed,1,year0,immigration|flood|pandemic,7,4,false,true,false,true,0.000,0.113
random,619,181.0,115,115,0.209,0.180,0.426,0.186,mixed,medium,early,partial,ignore,4,year0,pandemic|flood|immigration,4,6,true,true,false,false,0.000,0.000
random,1912,5.3,111,111,0.638,0.103,0.166,0.094,small,large,after-flood,full,ignore,0,spread,immigration|pandemic|flood,8,6,true,true,false,false,0.000,0.000
random,2240,601.5,156,156,0.463,0.083,0.354,0.100,mixed,small,early,partial,opportunistic,4,late,immigration|flood|pandemic,3,13,true,true,true,true,0.000,0.056
random,-1128,77.5,107,107,0.296,0.328,0.282,0.093,medium,medium,never,full,committed,2,year0,flood|pandemic|immigration,5,1,true,true,false,false,0.000,0.000
random,1855,168.8,116,116,0.397,0.133,0.152,0.318,small,medium,after-flood,full,committed,2,year0,flood|pandemic|immigration,7,13,true,true,false,true,0.000,0.000
random,1200,14.5,124,124,0.342,0.406,0.128,0.124,small,small,after-flood,partial,opportunistic,2,late,immigration|pandemic|flood,7,7,true,true,false,false,0.000,0.042
random,93,65.0,93,93,0.338,0.305,0.295,0.062,large,none,never,none,opportunistic,0,late,immigration|flood|pandemic,7,2,true,false,false,true,0.000,0.000
random,1015,101.5,60,60,0.492,0.407,0.006,0.094,mixed,none,early,none,opportunistic,3,late,flood|immigration|pandemic,3,8,false,true,true,false,0.000,0.000
random,657,306.8,119,119,0.335,0.223,0.310,0.132,medium,none,never,full,committed,0,year0,immigration|pandemic|flood,5,2,false,true,false,true,0.000,0.000
random,1418,202.3,70,70,0.441,0.140,0.146,0.273,small,none,never,none,ignore,3,year0,pandemic|immigration|flood,1,3,true,false,false,false,0.000,0.000
random,444,263.5,118,118,0.268,0.161,0.336,0.235,small,none,never,partial,committed,4,year0,flood|immigration|pandemic,1,9,true,true,false,false,0.000,0.000
random,874,110.0,109,109,0.371,0.259,0.040,0.329,small,small,never,partial,committed,1,year0,flood|immigration|pandemic,3,2,true,true,false,false,0.000,0.000
random,1629,87.0,153,153,0.353,0.212,0.370,0.065,small,medium,after-flood,full,opportunistic,1,late,immigration|flood|pandemic,10,15,true,true,false,true,0.000,0.000
random,-1378,147.8,111,111,0.255,0.247,0.219,0.278,small,large,early,none,committed,0,spread,immigration|pandemic|flood,5,8,true,true,false,false,0.000,0.000
random,1632,642.0,79,79,0.385,0.095,0.306,0.214,small,medium,never,none,ignore,2,late,flood|immigration|pandemic,0,4,true,false,false,false,0.000,0.000
random,1756,228.3,102,102,0.270,0.063,0.346,0.321,medium,none,after-flood,partial,ignore,2,year0,pandemic|flood|immigration,9,3,true,true,false,false,0.000,0.000
random,800,72.0,117,117,0.455,0.151,0.269,0.125,large,none,early,partial,committed,0,year0,flood|immigration|pandemic,7,10,true,true,false,true,0.000,0.000
random,160,302.8,81,81,0.233,0.190,0.340,0.237,medium,small,after-flood,none,ignore,4,year0,flood|pandemic|immigration,0,10,true,true,false,false,0.000,0.000
random,965,28.3,135,135,0.493,0.148,0.343,0.016,large,small,early,partial,opportunistic,0,year0,pandemic|flood|immigration,0,15,true,true,false,true,0.000,0.020
random,2157,143.8,129,129,0.340,0.126,0.477,0.056,mixed,small,early,none,opportunistic,4,late,pandemic|flood|immigration,6,7,false,true,true,true,0.000,0.056
random,1000,14.5,113,113,0.494,0.205,0.221,0.080,medium,small,never,full,opportunistic,2,spread,flood|immigration|pandemic,0,8,true,true,false,true,0.000,0.077
random,225,2.3,125,125,0.321,0.362,0.260,0.057,mixed,small,early,partial,committed,1,late,pandemic|immigration|flood,5,15,true,true,false,true,0.000,0.067
random,843,171.8,72,72,0.407,0.346,0.089,0.157,large,medium,after-flood,none,committed,1,late,flood|immigration|pandemic,5,4,false,true,false,false,0.000,0.000
random,1410,42.5,129,129,0.401,0.109,0.405,0.084,large,small,early,partial,opportunistic,2,spread,pandemic|immigration|flood,4,5,true,true,false,true,0.000,0.030
random,-1764,136.8,74,74,0.325,0.476,0.020,0.179,medium,none,never,partial,ignore,4,year0,immigration|flood|pandemic,4,14,false,true,false,false,0.000,0.000
random,1757,559.5,116,116,0.389,0.023,0.328,0.260,medium,none,early,partial,committed,2,year0,pandemic|immigration|flood,4,15,false,true,false,true,0.000,0.000
random,2645,18.3,135,135,0.595,0.058,0.265,0.083,small,medium,early,partial,opportunistic,4,spread,flood|pandemic|immigration,4,0,true,true,false,true,0.000,0.056
random,-1654,204.8,90,90,0.207,0.333,0.238,0.222,mixed,medium,after-flood,partial,ignore,0,year0,flood|pandemic|immigration,6,6,false,true,false,false,0.000,0.000
random,1985,205.8,126,126,0.495,0.137,0.178,0.190,medium,medium,never,partial,opportunistic,1,late,flood|immigration|pandemic,4,5,true,true,false,true,0.000,0.146
random,1335,7.8,119,119,0.378,0.353,0.260,0.009,large,none,after-flood,partial,ignore,1,late,flood|pandemic|immigration,9,11,true,true,false,true,0.000,0.000
random,-1887,14.0,109,109,0.293,0.313,0.290,0.104,mixed,large,never,partial,committed,2,spread,pandemic|flood|immigration,8,7,true,true,false,true,0.000,0.010
random,2354,83.8,128,128,0.459,0.115,0.205,0.220,small,medium,after-flood,partial,committed,2,spread,immigration|pandemic|flood,8,13,true,true,false,true,0.000,0.083
random,1322,151.0,72,72,0.458,0.173,0.255,0.115,large,large,after-flood,none,ignore,2,year0,pandemic|flood|immigration,4,4,true,true,false,false,0.000,0.000
random,646,53.8,106,106,0.452,0.289,0.104,0.156,small,medium,early,partial,ignore,0,year0,flood|immigration|pandemic,11,15,false,true,false,false,0.000,0.015
random,376,329.8,74,74,0.349,0.228,0.238,0.185,large,large,never,none,opportunistic,4,year0,pandemic|flood|immigration,6,12,false,false,false,true,0.000,0.000
random,1597,36.0,118,118,0.383,0.129,0.224,0.264,mixed,large,early,full,ignore,3,spread,pandemic|immigration|flood,7,6,true,true,false,false,0.000,0.000
random,2044,536.8,115,115,0.543,0.071,0.299,0.086,large,none,never,partial,committed,3,year0,immigration|flood|pandemic,3,15,false,true,false,true,0.000,0.000
random,-776,5.8,114,114,0.478,0.291,0.137,0.094,mixed,none,never,partial,committed,0,spread,pandemic|immigration|flood,1,10,true,true,false,true,0.000,0.000
random,2274,96.8,144,144,0.402,0.172,0.353,0.073,large,medium,never,full,committed,4,late,flood|immigration|pandemic,9,10,true,true,true,true,0.000,0.067
random,1265,1.0,108,108,0.494,0.268,0.079,0.160,small,medium,after-flood,partial,committed,0,late,flood|pandemic|immigration,8,1,true,true,false,false,0.000,0.000
random,1597,125.8,112,112,0.370,0.064,0.275,0.291,mixed,medium,early,full,ignore,3,spread,immigration|pandemic|flood,4,14,false,true,false,false,0.000,0.000
random,1779,1189.0,96,96,0.501,0.015,0.355,0.129,small,small,early,none,committed,1,late,flood|immigration|pandemic,4,8,false,true,false,true,0.133,0.083
random,1416,11.8,138,138,0.593,0.204,0.136,0.067,small,medium,early,full,opportunistic,3,spread,immigration|pandemic|flood,2,15,false,true,false,true,0.000,0.026
random,1620,117.5,125,125,0.342,0.251,0.298,0.108,small,small,early,none,committed,1,late,pandemic|flood|immigration,1,12,false,true,false,true,0.000,0.042
random,130,8.3,95,95,0.447,0.430,0.019,0.104,mixed,none,early,partial,opportunistic,1,late,immigration|pandemic|flood,0,0,false,true,false,false,0.000,0.000
random,1722,645.0,72,72,0.592,0.030,0.170,0.207,medium,small,early,none,ignore,0,year0,flood|immigration|pandemic,1,8,false,true,false,false,0.000,0.042
random,-207,267.5,107,107,0.247,0.290,0.245,0.218,mixed,small,early,full,opportunistic,4,year0,pandemic|flood|immigration,5,4,true,true,false,true,0.000,0.024
random,2138,50.5,100,100,0.443,0.063,0.249,0.245,mixed,medium,early,partial,ignore,3,spread,immigration|pandemic|flood,2,3,true,true,false,false,0.000,0.000
random,1196,21.0,90,90,0.476,0.158,0.308,0.058,large,none,never,partial,ignore,0,spread,flood|immigration|pandemic,9,3,true,true,false,false,0.000,0.000
random,916,133.0,74,74,0.395,0.332,0.079,0.195,medium,large,never,none,opportunistic,2,late,flood|pandemic|immigration,0,3,true,false,false,false,0.000,0.000
random,1078,77.5,125,125,0.416,0.133,0.275,0.176,medium,none,never,full,committed,3,spread,flood|immigration|pandemic,8,15,false,true,false,true,0.000,0.000
random,783,64.8,76,76,0.251,0.320,0.397,0.032,medium,medium,after-flood,none,ignore,1,late,immigration|pandemic|flood,0,10,false,true,false,false,0.000,0.000
random,651,531.5,72,72,0.269,0.277,0.159,0.295,small,large,never,none,committed,4,year0,pandemic|flood|immigration,7,12,false,false,false,true,0.000,0.099
random,1466,137.8,70,70,0.392,0.056,0.389,0.162,large,large,never,none,ignore,3,spread,flood|immigration|pandemic,11,14,false,false,false,false,0.000,0.000
random,-1063,148.3,126,126,0.229,0.308,0.226,0.237,small,large,early,partial,opportunistic,0,spread,pandemic|immigration|flood,6,4,false,true,false,true,0.000,0.007
random,2325,24.0,102,102,0.498,0.087,0.044,0.371,small,medium,early,full,ignore,3,year0,flood|pandemic|immigration,5,6,false,true,true,false,0.000,0.000
random,-483,55.0,69,69,0.528,0.388,0.042,0.043,small,large,after-flood,none,ignore,3,spread,pandemic|flood|immigration,10,3,false,false,false,false,0.000,0.000
random,1788,470.5,146,146,0.401,0.124,0.279,0.196,small,none,never,partial,committed,1,late,immigration|pandemic|flood,7,0,true,true,false,true,0.000,0.000
random,975,93.0,83,83,0.486,0.115,0.376,0.022,large,small,after-flood,none,opportunistic,3,spread,flood|immigration|pandemic,7,11,false,false,false,true,0.000,0.027
random,792,9.0,107,107,0.397,0.246,0.341,0.016,small,none,never,partial,ignore,0,spread,immigration|flood|pandemic,8,12,true,true,false,false,0.000,0.000
random,1247,46.8,115,115,0.408,0.334,0.100,0.158,large,large,early,full,ignore,4,late,immigration|flood|pandemic,9,12,false,true,true,false,0.000,0.000
random,1206,43.8,107,107,0.367,0.200,0.193,0.240,small,medium,after-flood,full,ignore,1,year0,immigration|flood|pandemic,1,1,false,true,false,false,0.000,0.000
random,-116,47.8,106,106,0.373,0.233,0.207,0.187,large,large,after-flood,partial,opportunistic,3,spread,pandemic|flood|immigration,6,9,false,true,false,true,0.000,0.000
random,837,49.0,70,70,0.437,0.437,0.109,0.017,mixed,large,never,none,opportunistic,3,late,flood|pandemic|immigration,9,10,false,false,false,false,0.000,0.000
random,-816,133.8,95,95,0.412,0.361,0.181,0.046,large,none,never,full,committed,3,year0,immigration|pandemic|flood,7,5,true,true,false,true,0.000,0.000
random,1390,2.5,106,106,0.505,0.260,0.126,0.109,large,large,after-flood,partial,committed,2,late,pandemic|immigration|flood,10,1,false,true,false,false,0.000,0.000
random,2185,0.0,99,99,0.616,0.339,0.017,0.027,small,large,after-flood,partial,committed,4,late,flood|immigration|pandemic,7,15,false,true,true,false,0.000,0.000
random,1626,138.0,85,85,0.332,0.275,0.246,0.148,small,none,after-flood,none,ignore,1,late,flood|pandemic|immigration,3,0,false,true,false,false,0.000,0.000
random,-2358,6.5,81,81,0.491,0.449,0.019,0.041,mixed,none,early,partial,opportunistic,1,spread,pandemic|immigration|flood,2,9,false,true,false,false,0.000,0.000
random,2443,176.0,93,93,0.465,0.215,0.176,0.143,medium,medium,never,none,opportunistic,4,late,pandemic|flood|immigration,10,3,false,false,true,true,0.000,0.021
random,-1941,270.3,86,86,0.188,0.375,0.377,0.060,mixed,small,early,none,ignore,1,year0,flood|immigration|pandemic,8,6,false,true,false,false,0.000,0.000
random,1111,59.3,99,99,0.427,0.211,0.313,0.048,mixed,small,never,full,ignore,3,year0,pandemic|immigration|flood,3,4,true,true,false,false,0.000,0.062
random,1910,702.8,74,74,0.426,0.066,0.357,0.151,mixed,large,after-flood,none,ignore,4,late,flood|immigration|pandemic,7,15,false,true,false,false,0.000,0.000
random,910,112.0,82,82,0.484,0.167,0.084,0.266,small,small,early,none,committed,0,spread,immigration|flood|pandemic,3,8,true,true,false,false,0.000,0.000
random,322,34.5,105,105,0.404,0.186,0.266,0.144,large,small,after-flood,partial,opportunistic,2,spread,flood|immigration|pandemic,3,4,true,true,false,true,0.000,0.071
random,1641,620.5,110,110,0.375,0.061,0.291,0.272,small,medium,never,full,ignore,1,late,immigration|flood|pandemic,10,2,false,true,false,false,0.000,0.000
random,1660,805.5,115,115,0.548,0.020,0.268,0.164,mixed,large,after-flood,full,ignore,0,spread,flood|pandemic|immigration,9,11,false,true,false,true,0.000,0.000
random,-290,105.5,78,78,0.367,0.310,0.041,0.281,large,large,never,partial,committed,4,year0,immigration|pandemic|flood,0,12,false,true,false,false,0.000,0.000
random,2159,87.8,144,144,0.411,0.257,0.224,0.108,small,small,after-flood,full,committed,3,late,pandemic|flood|immigration,2,14,false,true,true,true,0.000,0.000
random,-92,170.8,85,85,0.355,0.219,0.396,0.029,large,small,after-flood,none,committed,2,year0,pandemic|immigration|flood,7,3,false,true,false,true,0.000,0.033
random,39,12.8,117,117,0.400,0.270,0.297,0.032,medium,small,never,full,committed,3,spread,flood|pandemic|immigration,1,5,true,true,false,true,0.000,0.086
random,1991,837.0,68,68,0.609,0.000,0.256,0.134,small,medium,after-flood,none,ignore,3,year0,immigration|pandemic|flood,11,0,false,true,true,false,0.000,0.083
random,1817,146.3,115,115,0.403,0.155,0.299,0.144,large,small,after-flood,partial,ignore,2,late,flood|pandemic|immigration,7,3,true,true,false,false,0.000,0.000
random,2053,174.0,96,96,0.360,0.221,0.245,0.174,small,large,after-flood,none,ignore,4,late,pandemic|immigration|flood,1,5,true,true,false,false,0.000,0.146
random,-1881,191.0,87,87,0.207,0.412,0.161,0.220,large,none,never,full,ignore,2,year0,flood|pandemic|immigration,1,1,true,true,false,false,0.000,0.000
random,2054,191.8,111,111,0.401,0.181,0.258,0.159,mixed,small,after-flood,none,opportunistic,3,late,immigration|flood|pandemic,9,13,false,true,true,true,0.000,0.125
random,-280,14.0,87,87,0.443,0.308,0.109,0.140,mixed,none,after-flood,full,ignore,3,spread,pandemic|immigration|flood,4,15,false,true,false,false,0.000,0.000
random,-1199,38.3,115,115,0.309,0.281,0.236,0.174,medium,large,early,full,opportunistic,1,spread,immigration|pandemic|flood,6,12,false,true,false,true,0.000,0.000
random,-549,116.3,76,76,0.274,0.162,0.383,0.180,mixed,none,early,none,ignore,0,spread,flood|pandemic|immigration,2,8,true,true,false,false,0.000,0.000
